session,condition_a,condition_b,comparison_type,wj_unsigned,sign_inversion_pct,mean_speed_a,mean_speed_b,delta_speed
ses-756029989,spontaneous_presentations_spontaneous,flashes_presentations_1.0,diff,0.3386666927638489,88.21479256612619,13.635,11.303,2.332
ses-756029989,gabors_presentations_0.0,static_gratings_presentations_14.0,diff,0.358933315815336,92.60135178554937,13.871,5.972,7.899
ses-756029989,gabors_presentations_0.0,natural_scenes_presentations_13.0,diff,0.3725281219269106,92.62358195352905,13.871,16.243,2.373
ses-756029989,gabors_presentations_0.0,natural_scenes_presentations_10.0,diff,0.374943729877851,92.43965325069297,13.871,20.47,6.599
ses-756029989,gabors_presentations_0.0,natural_scenes_presentations_9.0,diff,0.37863781293428905,92.92613484043629,13.871,28.43,14.56
ses-756029989,gabors_presentations_0.0,static_gratings_presentations_11.0,diff,0.3734993110651136,92.70810981555587,13.871,22.247,8.376
ses-756029989,gabors_presentations_0.0,static_gratings_presentations_8.0,diff,0.3867625677994157,92.44944410586051,13.871,9.666,4.204
ses-756029989,gabors_presentations_0.0,drifting_gratings_presentations_7.0,diff,0.3749014785205369,92.77754925926371,13.871,14.366,0.495
ses-756029989,gabors_presentations_0.0,drifting_gratings_presentations_2.0,diff,0.43532171752159077,92.77387190417143,13.871,4.166,9.704
ses-756029989,gabors_presentations_0.0,drifting_gratings_presentations_5.0,diff,0.3996367723382219,92.90060715422511,13.871,11.736,2.135
ses-756029989,gabors_presentations_0.0,flashes_presentations_1.0,diff,0.37391241437627504,90.41959369613262,13.871,11.303,2.567
ses-756029989,static_gratings_presentations_14.0,natural_scenes_presentations_13.0,diff,0.5263636843038672,93.3292915894805,5.972,16.243,10.272
ses-756029989,static_gratings_presentations_14.0,natural_scenes_presentations_10.0,diff,0.486243388108801,92.99230608999554,5.972,20.47,14.498
ses-756029989,static_gratings_presentations_14.0,natural_scenes_presentations_9.0,diff,0.4322567253017232,93.0974893031132,5.972,28.43,22.459
ses-756029989,static_gratings_presentations_14.0,static_gratings_presentations_11.0,same,0.541870245470018,93.58527957115814,5.972,22.247,16.275
ses-756029989,static_gratings_presentations_14.0,static_gratings_presentations_8.0,same,0.5216215202307785,93.29809686277082,5.972,9.666,3.694
ses-756029989,static_gratings_presentations_14.0,drifting_gratings_presentations_7.0,diff,0.43386602657750173,92.9538532104494,5.972,14.366,8.394
ses-756029989,static_gratings_presentations_14.0,drifting_gratings_presentations_2.0,diff,0.4047182483107623,92.49952941205109,5.972,4.166,1.805
ses-756029989,static_gratings_presentations_14.0,drifting_gratings_presentations_5.0,diff,0.4094302415586702,92.89309931019177,5.972,11.736,5.764
ses-756029989,static_gratings_presentations_14.0,flashes_presentations_1.0,diff,0.32814168881489636,89.80146164113557,5.972,11.303,5.332
ses-756029989,natural_scenes_presentations_13.0,natural_scenes_presentations_10.0,same,0.5836067961207443,93.56559967205169,16.243,20.47,4.227
ses-756029989,natural_scenes_presentations_13.0,natural_scenes_presentations_9.0,same,0.5153933628221273,93.68059836437376,16.243,28.43,12.187
ses-756029989,natural_scenes_presentations_13.0,static_gratings_presentations_11.0,diff,0.5305493080940408,93.43822870240848,16.243,22.247,6.003
ses-756029989,natural_scenes_presentations_13.0,static_gratings_presentations_8.0,diff,0.49003259479981626,92.96635915894036,16.243,9.666,6.577
ses-756029989,natural_scenes_presentations_13.0,drifting_gratings_presentations_7.0,diff,0.43000577552061225,92.87412011533132,16.243,14.366,1.877
ses-756029989,natural_scenes_presentations_13.0,drifting_gratings_presentations_2.0,diff,0.4040816206760436,92.37225910931423,16.243,4.166,12.077
ses-756029989,natural_scenes_presentations_13.0,drifting_gratings_presentations_5.0,diff,0.4071152409853046,92.80114838295678,16.243,11.736,4.508
ses-756029989,natural_scenes_presentations_13.0,flashes_presentations_1.0,diff,0.3406786681566957,89.81250859520992,16.243,11.303,4.94
ses-756029989,natural_scenes_presentations_10.0,natural_scenes_presentations_9.0,same,0.5481731463718592,93.69198103645402,20.47,28.43,7.96
ses-756029989,natural_scenes_presentations_10.0,static_gratings_presentations_11.0,diff,0.5340747229938458,93.29913753617612,20.47,22.247,1.777
ses-756029989,natural_scenes_presentations_10.0,static_gratings_presentations_8.0,diff,0.5088665948948718,92.95943284905468,20.47,9.666,10.804
ses-756029989,natural_scenes_presentations_10.0,drifting_gratings_presentations_7.0,diff,0.4442186933620305,92.80002064416466,20.47,14.366,6.104
ses-756029989,natural_scenes_presentations_10.0,drifting_gratings_presentations_2.0,diff,0.4041457571741467,92.18868403775168,20.47,4.166,16.304
ses-756029989,natural_scenes_presentations_10.0,drifting_gratings_presentations_5.0,diff,0.41203742102945584,92.66899976474589,20.47,11.736,8.735
ses-756029989,natural_scenes_presentations_10.0,flashes_presentations_1.0,diff,0.3486981495308894,89.64820325378008,20.47,11.303,9.167
ses-756029989,natural_scenes_presentations_9.0,static_gratings_presentations_11.0,diff,0.48995203524029873,93.52542889847464,28.43,22.247,6.184
ses-756029989,natural_scenes_presentations_9.0,static_gratings_presentations_8.0,diff,0.4844538519783638,93.22316026863187,28.43,9.666,18.764
ses-756029989,natural_scenes_presentations_9.0,drifting_gratings_presentations_7.0,diff,0.4417466007964711,93.12309476444513,28.43,14.366,14.064
ses-756029989,natural_scenes_presentations_9.0,drifting_gratings_presentations_2.0,diff,0.39458834322499864,92.53655106897406,28.43,4.166,24.264
ses-756029989,natural_scenes_presentations_9.0,drifting_gratings_presentations_5.0,diff,0.4147632353561263,93.02097874824679,28.43,11.736,16.695
ses-756029989,natural_scenes_presentations_9.0,flashes_presentations_1.0,diff,0.3333140057574906,90.21474203577283,28.43,11.303,17.127
